VESSEL,CRUISE,YEAR,HAUL,STRATUM,STATIONID,LATITUDE,LONGITUDE,SPECIES_CODE,CPUE_KGHA,CPUE_NOHA,AREA_FISHED
89,200301,2003,155,43,O-23,59.65636,-171.89940,10130,0.117945913,0.9573531896,5.2227329
89,200301,2003,156,43,PO2423,59.82401,-172.24780,10130,5.9368729308,14.52355335,3.37383
89,200301,2003,156,43,PO2423,59.82401,-172.24780,10130,0.704244138,1.7783942878,3.37383
89,200301,2003,157,43,P-23,59.99487,-171.97569,10130,0,0,4.887168
89,200301,2003,158,43,QP2423,60.15358,-172.30161,10130,0.0704914573,0.1894931649,5.2772352
89,200301,2003,159,43,Q-23,60.31955,-172.06641,10130,0,0,4.926186
89,200301,2003,160,41,R-23,60.65586,-172.12340,10130,2.6748546564,7.9568461297,5.906863
89,200301,2003,161,41,R-24,60.66767,-172.76540,10130,2.8589944317,4.0197845136,3.2340042
89,200301,2003,161,41,R-24,60.66767,-172.76540,10130,0.476499072,1.2368567734,3.2340042
89,200301,2003,162,43,Q-25,60.31966,-173.42000,10130,0,0,1.9041789
89,200301,2003,163,41,R-25,60.65742,-173.47121,10130,0.397045115,1.253826679,4.7853504
89,200301,2003,163,41,R-25,60.65742,-173.47121,10130,0.1201583901,0.6269133395,4.7853504
89,200301,2003,164,41,S-25,60.98896,-173.50320,10130,2.1312990596,6.7576859386,5.3272674
89,200301,2003,164,41,S-25,60.98896,-173.50320,10130,4.7230593306,24.778181775,5.3272674
89,200301,2003,165,82,T-25,61.32341,-173.58521,10130,0.6228452083,1.0927108917,5.4909309
89,200301,2003,165,82,T-25,61.32341,-173.58521,10130,2.9321075594,14.751597038,5.4909309
89,200301,2003,166,82,U-25,61.65673,-173.66750,10130,0.1561122737,0.9449895501,5.2910638
89,200301,2003,166,82,U-25,61.65673,-173.66750,10130,9.9462040129,43.280521395,5.2910638
89,200301,2003,167,82,V-25,61.98109,-173.74640,10130,12.477519317,51.717298864,5.2013544
89,200301,2003,168,82,V-27,62.00316,-175.16750,10130,0.4304936967,0.9828623211,5.0871825
89,200301,2003,168,82,V-27,62.00316,-175.16750,10130,5.1454808236,38.331630524,5.0871825
89,200301,2003,169,82,U-27,61.67577,-175.08830,10130,1.6403467958,4.8703883486,5.1330609
89,200301,2003,169,82,U-27,61.67577,-175.08830,10130,5.4899017465,20.065999996,5.1330609
89,200301,2003,170,82,T-27,61.34376,-175.00490,10130,11.340242,27.187580713,4.9655025
89,200301,2003,170,82,T-27,61.34376,-175.00490,10130,11.747048763,40.680676326,4.9655025
89,200301,2003,171,82,S-27,61.00394,-174.89149,10130,1.0377577384,3.1328535499,5.107165
89,200301,2003,171,82,S-27,61.00394,-174.89149,10130,0.9594363996,5.0908870185,5.107165
89,200301,2003,172,41,R-27,60.67699,-174.83459,10130,7.7196636288,31.39576117,5.4147437
89,200301,2003,172,41,R-27,60.67699,-174.83459,10130,0.8458387421,6.2791522339,5.4147437
89,200301,2003,173,61,R-29,60.66262,-176.21870,10130,1.1217006298,5.6085031488,5.3490208
89,200301,2003,174,90,S-29,60.99273,-176.28050,10130,0.3701269759,2.7082461654,5.5386398
89,200301,2003,174,90,S-29,60.99273,-176.28050,10130,0.1552727802,0.9027487218,5.5386398
89,200301,2003,175,90,T-29,61.32543,-176.30470,10130,0.7242874395,4.5624405635,5.2603425
89,200301,2003,175,90,T-29,61.32543,-176.30470,10130,0.463848124,2.8515253522,5.2603425
89,200301,2003,176,90,U-29,61.65671,-176.46500,10130,0.1433910285,1.5054176217,5.31414
89,200301,2003,176,90,U-29,61.65671,-176.46500,10130,1.2833685225,10.537923352,5.31414
89,200301,2003,177,90,T-30,61.34925,-176.95670,10130,0.2288844956,0.5868833221,5.1117486
89,200301,2003,177,90,T-30,61.34925,-176.95670,10130,0.0684697209,0.7825110961,5.1117486
89,200301,2003,178,61,Q-31,60.32972,-177.39510,10130,0.4687398695,1.3332706569,5.2502468
89,200301,2003,179,61,Q-30,60.33491,-176.73210,10130,7.3171128723,43.433129884,5.1113056
89,200301,2003,179,61,Q-30,60.33491,-176.73210,10130,0.2934670938,1.3695131044,5.1113056
89,200301,2003,180,61,Q-29,60.33239,-176.05130,10130,7.208649639,41.655118299,5.1854372
89,200301,2003,180,61,Q-29,60.33239,-176.05130,10130,0.3027709988,6.1711286369,5.1854372
89,200301,2003,181,61,Q-28,60.33091,-175.38901,10130,25.36081249,120.95448565,5.3243168
89,200301,2003,181,61,Q-28,60.33091,-175.38901,10130,0.4411833646,3.1928979132,5.3243168
89,200301,2003,182,62,Q-27,60.33042,-174.74381,10130,36.486661914,126.76947332,5.3167374
89,200301,2003,182,62,Q-27,60.33042,-174.74381,10130,0.564255816,2.6331938079,5.3167374
89,200301,2003,183,43,QP2625,60.13422,-173.76930,10130,4.3691094821,7.4094564423,5.263544
89,200301,2003,183,43,QP2625,60.13422,-173.76930,10130,0.306447519,1.1399163757,5.263544
89,200301,2003,184,43,P-25,60.00638,-173.33220,10130,7.8628980133,20.163209688,5.3066948
89,200301,2003,184,43,P-25,60.00638,-173.33220,10130,0.1907025066,0.9422060602,5.3066948
89,200301,2003,185,43,PO2625,59.84442,-173.56410,10130,0.8838020845,1.6380186904,5.4944428
89,200301,2003,185,43,PO2625,59.84442,-173.56410,10130,0.064064731,0.3640041534,5.4944428
89,200301,2003,186,43,O-25,59.68358,-173.27451,10130,2.6855744755,2.9240688403,5.4718274
89,200301,2003,186,43,O-25,59.68358,-173.27451,10130,0.0542780278,0.365508605,5.4718274
89,200301,2003,187,43,ON2625,59.50877,-173.48959,10130,2.2111542666,13.482647967,5.5627055
89,200301,2003,188,43,N-25,59.34530,-173.15939,10130,1.6901377319,5.7677531582,5.3747099
89,200301,2003,188,43,N-25,59.34530,-173.15939,10130,0.0210243905,0.372113107,5.3747099
89,200301,2003,189,61,M-26,58.99271,-173.69830,10130,3.6434873263,20.083954615,5.427218
89,200301,2003,190,61,M-27,59.00066,-174.35080,10130,7.5648296222,46.241883586,2.335545
89,200301,2003,191,62,N-27,59.32902,-174.44299,10130,17.102455807,85.382265133,5.153295
89,200301,2003,192,62,O-27,59.65500,-174.45230,10130,5.1625809678,40.53432713,4.95876
89,200301,2003,193,62,P-27,59.98848,-174.59930,10130,2.171017872,15.856266411,5.4237232
89,200301,2003,193,62,P-27,59.98848,-174.59930,10130,0.1119157408,0.7375007633,5.4237232
89,200301,2003,194,61,N-28,59.33369,-175.07561,10130,8.0287748811,24.183612918,5.4168912
89,200301,2003,195,61,N-29,59.33443,-175.73080,10130,60.099356656,275.03901938,2.10152
89,200301,2003,196,61,N-30,59.33868,-176.36200,10130,23.087302823,128.98360916,2.620488
89,200301,2003,197,61,M-31,59.01431,-176.92191,10130,43.11968515,184.83379015,2.8458
89,200301,2003,198,61,M-32,59.00092,-177.55721,10130,25.924905854,99.295593705,5.3678112
89,200301,2003,199,61,L-31,58.67162,-176.86250,10130,28.417337815,113.55739327,5.001876
89,200301,2003,200,61,L-30,58.66747,-176.21880,10130,39.053213644,129.76135006,5.047728
89,200301,2003,201,61,L-29,58.66790,-175.57069,10130,11.325616523,50.861282885,5.2888953
89,200301,2003,202,61,L-28,58.72285,-174.98450,10130,4.9174305398,15.47056799,5.4296649
89,200301,2003,203,61,K-27,58.34775,-174.31641,10130,4.1654496492,11.9696829,4.1772201
89,200301,2003,204,61,H-26,57.34494,-173.32820,10130,20.685516008,114.587396,5.0180039
89,200301,2003,205,61,G-26,57.01591,-173.25929,10130,39.674520304,168.40695174,5.0057316
88,200401,2004,8,10,K-13,58.29000,-159.97900,10130,0,0,4.511927
88,200401,2004,9,10,J-13,58.00981,-160.21150,10130,1.1773437851,1.7684472927,4.5237424
88,200401,2004,10,31,I-13,57.69105,-160.25920,10130,4.6965232873,6.9303228249,4.4730961
88,200401,2004,11,31,H-13,57.33734,-160.30099,10130,3.1920187657,5.8291854361,4.631865
88,200401,2004,12,31,G-13,57.00716,-160.32919,10130,7.5859840873,15.113267368,4.565525
88,200401,2004,13,31,F-13,56.67281,-160.36510,10130,7.7449144851,17.288231965,4.685268
88,200401,2004,14,10,F-14,56.67367,-159.73399,10130,0.2918969642,0.4785196134,4.179557
88,200401,2004,17,10,E-11,56.32229,-161.62080,10130,19.278328102,65.482844121,4.4744544
88,200401,2004,18,31,F-11,56.65425,-161.60960,10130,26.220774718,63.119133121,4.7846031
88,200401,2004,19,31,G-11,56.98757,-161.56641,10130,28.679649097,63.190165265,4.605147
88,200401,2004,20,31,H-11,57.32704,-161.53050,10130,13.87616644,26.536661265,4.7858319
88,200401,2004,21,10,I-11,57.65722,-161.49730,10130,7.5687125156,14.36794192,4.3847616
88,200401,2004,22,10,J-11,57.99323,-161.48750,10130,1.9217269217,4.3875043875,4.78632
88,200401,2004,23,10,J-10,58.00102,-162.11090,10130,0.2013000011,0.2362676069,4.2324888
88,200401,2004,24,10,J-09,57.99874,-162.73270,10130,1.9015961673,1.9272934128,4.6697612
88,200401,2004,25,10,K-09,58.31851,-162.71890,10130,0.1180393258,0.2278751463,4.388368
88,200401,2004,26,10,I-09,57.67456,-162.74590,10130,4.4060627423,5.9255406717,4.7253072
88,200401,2004,27,10,H-09,57.33388,-162.77200,10130,3.1351907292,5.6548705487,4.5978064
88,200401,2004,33,31,E-09,56.34668,-162.79700,10130,15.94228817,51.53309877,4.579581
88,200401,2004,34,31,D-09,56.00902,-162.80881,10130,10.684536735,38.422775545,4.6586952
88,200401,2004,35,31,C-08,55.67292,-163.40269,10130,15.396263663,68.822892936,4.6350856
88,200401,2004,37,31,C-07,55.69099,-163.99409,10130,17.898377852,71.062812147,5.5021746
88,200401,2004,38,50,AZ0504,54.83253,-165.53149,10130,0.6018190144,1.5441154955,5.1809596
88,200401,2004,39,50,A-05,54.98882,-165.15370,10130,12.670729334,56.816028266,5.2978008
88,200401,2004,40,50,B-05,55.31926,-165.16710,10130,18.165652898,78.910031517,5.3225172
88,200401,2004,41,31,C-05,55.65657,-165.18469,10130,27.55434591,162.26691517,5.4786276
88,200401,2004,42,31,C-06,55.61806,-164.58180,10130,25.246771831,107.13807317,5.2362338
88,200401,2004,44,31,D-07,55.98487,-164.03410,10130,11.176664081,58.683663652,4.8565475
88,200401,2004,45,31,E-07,56.31940,-164.02200,10130,8.9367527433,28.761050888,5.0415404
88,200401,2004,46,31,F-07,56.65386,-164.00830,10130,94.072424915,160.94988285,5.2128028
88,200401,2004,47,31,G-07,56.98944,-164.02280,10130,52.867914272,70.545681718,4.6919952
88,200401,2004,52,10,I-07,57.65049,-164.00880,10130,1.0099798004,2.1276170221,4.700094
88,200401,2004,53,10,J-07,57.99163,-164.01801,10130,0,0,4.889498
88,200401,2004,54,10,K-07,58.32452,-164.00710,10130,0,0,4.4864888
88,200401,2004,55,10,L-07,58.65623,-164.00270,10130,0,0,4.6636695
88,200401,2004,56,10,M-07,58.99129,-164.02769,10130,0,0,4.6400348
88,200401,2004,61,10,N-06,59.34042,-164.65340,10130,0,0,4.758075
88,200401,2004,62,20,N-05,59.34259,-165.31841,10130,0,0,4.8412507
88,200401,2004,63,10,M-05,59.01228,-165.30200,10130,0,0,4.7523
88,200401,2004,64,10,L-05,58.67685,-165.27679,10130,0,0,4.4754633
88,200401,2004,65,10,K-05,58.34216,-165.28430,10130,0,0,4.7851345
88,200401,2004,66,10,J-05,58.00935,-165.25110,10130,0.9872483148,1.5245396435,4.59155
88,200401,2004,67,31,I-05,57.67958,-165.25169,10130,0,0,4.97664
88,200401,2004,68,31,H-05,57.35197,-165.22211,10130,1.6201151487,3.6466265696,4.9360689
88,200401,2004,69,31,G-05,57.00922,-165.22150,10130,18.071050531,28.870547105,5.2302438
88,200401,2004,70,31,F-05,56.67443,-165.21030,10130,29.873792876,49.899172869,4.8698202
88,200401,2004,71,31,E-05,56.34218,-165.19550,10130,11.560636106,39.736059715,5.0835438
88,200401,2004,72,31,D-05,56.01903,-165.18610,10130,24.746473895,122.05634213,5.0058849
88,200401,2004,73,50,A-03,54.99156,-166.33681,10130,12.399001301,96.836527314,3.0566978
88,200401,2004,74,50,B-03,55.32623,-166.34979,10130,10.420625326,70.673005185,5.4900736
88,200401,2004,75,50,C-03,55.66037,-166.38429,10130,11.063158303,59.204362037,5.7090388
88,200401,2004,76,50,D-03,55.99041,-166.39270,10130,21.610153622,122.67221357,5.5432276
88,200401,2004,77,31,E-03,56.32624,-166.42430,10130,32.217721032,116.74988485,5.3361937
88,200401,2004,78,50,D-01,55.99346,-167.60519,10130,14.567653114,79.100378901,5.764827
88,200401,2004,79,50,D-18,56.00934,-168.22580,10130,9.3930361194,27.273181017,5.2432461
88,200401,2004,80,50,C-18,55.68044,-168.18340,10130,8.5435867265,41.028523828,5.3864965
88,200401,2004,81,50,C-01,55.67478,-167.58690,10130,17.596561243,134.98236182,5.526648
88,200401,2004,82,50,B-01,55.34774,-167.54990,10130,20.163231208,114.3203581,5.6945238
88,200401,2004,83,31,F-03,56.65347,-166.43401,10130,32.244096305,64.074420491,4.9785858
88,200401,2004,84,31,G-03,56.98742,-166.46820,10130,94.991044048,122.50106074,5.159139
88,200401,2004,85,31,H-03,57.31918,-166.48309,10130,16.543193141,18.157112879,4.8465855
88,200401,2004,86,31,I-03,57.64554,-166.49820,10130,6.5048311934,14.164251207,4.9420191
88,200401,2004,87,31,J-03,57.99301,-166.51750,10130,2.0864155381,5.0321710567,5.166756
88,200401,2004,88,10,K-03,58.32773,-166.54900,10130,0,0,4.7549348
88,200401,2004,89,20,L-03,58.65916,-166.56709,10130,0,0,4.86485
88,200401,2004,90,20,M-03,58.98748,-166.58299,10130,0,0,4.8290935
88,200401,2004,92,20,Q-02,60.33939,-167.33920,10130,0,0,2.494599
88,200401,2004,93,20,Q-01,60.33948,-167.98470,10130,0,0,4.802976
88,200401,2004,94,20,P-01,60.01095,-167.98300,10130,0,0,4.8683268
88,200401,2004,95,20,O-01,59.68264,-167.94859,10130,0,0,5.1512758
88,200401,2004,96,20,N-01,59.34408,-167.91620,10130,0,0,4.6739625
88,200401,2004,97,20,M-01,59.01337,-167.88210,10130,0.3336790445,0.4330681953,4.6182103
88,200401,2004,98,20,L-01,58.67608,-167.86760,10130,0,0,4.9363444
88,200401,2004,99,41,K-01,58.34325,-167.83389,10130,0.1928088768,1.1780583105,5.0931265
88,200401,2004,100,41,J-01,58.01231,-167.80071,10130,0.8776266396,2.8573890591,4.8995778
88,200401,2004,101,31,I-01,57.67894,-167.76430,10130,0,0,4.9847454
88,200401,2004,102,31,H-01,57.34330,-167.74390,10130,31.15655028,47.03627613,5.017404
88,200401,2004,103,31,G-01,57.01433,-167.70039,10130,42.085867977,46.726707425,4.9008375
88,200401,2004,104,31,F-01,56.67882,-167.66991,10130,21.875702804,72.274777349,4.9671547
88,200401,2004,105,50,E-18,56.33671,-168.23140,10130,0.6145907705,2.0084665703,4.9789228
88,200401,2004,106,50,E-19,56.33291,-168.86400,10130,10.376859014,29.126662652,5.1499206
88,200401,2004,108,50,E-20,56.43270,-169.49980,10130,3.8065775243,19.637106276,1.324024
88,200401,2004,109,50,E-21,56.33540,-170.04700,10130,45.374143149,170.47432989,5.2911192
88,200401,2004,110,61,E-22,56.33458,-170.65990,10130,20.332203513,108.98867513,4.6426842
88,200401,2004,111,61,F-22,56.65905,-170.73981,10130,60.911666372,222.85269736,4.7475306
88,200401,2004,112,42,F-21,56.65364,-170.11320,10130,84.658799177,184.54113252,4.9582442
88,200401,2004,113,32,F-20,56.66129,-169.49921,10130,2.9342321057,2.5808536789,5.037093
88,200401,2004,114,32,GF2019,56.82446,-169.30290,10130,44.863812367,76.245112391,5.049504
88,200401,2004,115,42,G-20,57.00455,-169.56970,10130,0,0,4.7083898
88,200401,2004,116,42,GF2221,56.81620,-170.47530,10130,59.594599374,135.81489622,5.117259
88,200401,2004,117,42,HG2221,57.10972,-170.45480,10130,0,0,4.7183066
88,200401,2004,118,42,H-21,57.32682,-170.22800,10130,0,0,3.103316
88,200401,2004,119,42,IH2120,57.50551,-170.01331,10130,0.301119879,0.8830494984,4.5297574
88,200401,2004,120,42,IH2019,57.48675,-169.35440,10130,5.9008101518,10.153446551,4.8259475
88,200401,2004,121,42,I-19,57.66564,-169.03230,10130,2.9362539956,3.806999346,4.7281332
88,200401,2004,122,42,JI2019,57.83274,-169.36169,10130,0.3927272139,2.3529408242,4.6750007
88,200401,2004,123,42,J-19,57.99000,-169.08270,10130,1.2065876667,3.4018330692,4.7033466
88,200401,2004,124,41,K-19,58.31589,-169.12880,10130,0.8149630785,1.9090754051,4.714324
88,200401,2004,124,41,K-19,58.31589,-169.12880,10130,0.0623631299,0.6363584684,4.714324
88,200401,2004,125,41,L-19,58.63579,-169.13651,10130,0.2386932859,1.8893927643,4.7634352
88,200401,2004,125,41,L-19,58.63579,-169.13651,10130,0.435819931,1.2595951762,4.7634352
88,200401,2004,126,41,M-19,58.99822,-169.17740,10130,0,0,4.3869204
88,200401,2004,127,20,N-19,59.31036,-169.22830,10130,0.4838367703,0.8773105536,4.5593889
88,200401,2004,128,20,O-19,59.65479,-169.26379,10130,1.0143554894,1.5803446307,4.4294136
88,200401,2004,129,20,P-19,59.98280,-169.33220,10130,0.4358096324,1.1033155249,4.5317952
88,200401,2004,130,20,Q-20,60.33050,-170.00700,10130,0.7719431305,2.1039605627,4.7529408
88,200401,2004,131,41,Q-21,60.33444,-170.61639,10130,3.4042002184,12.328295183,5.0290814
88,200401,2004,132,41,P-21,60.03360,-170.63251,10130,1.8530419351,6.2532348766,4.7975169
88,200401,2004,133,41,O-21,59.66656,-170.58321,10130,0.849711793,2.3308802302,4.7192472
88,200401,2004,134,41,N-21,59.34587,-170.54280,10130,0.5505463484,1.2903430041,4.6499264
88,200401,2004,134,41,N-21,59.34587,-170.54280,10130,1.3139992925,4.0860861798,4.6499264
88,200401,2004,135,41,M-21,58.99981,-170.48801,10130,1.0152282913,1.7740992421,4.5093306
88,200401,2004,135,41,M-21,58.99981,-170.48801,10130,4.2128204129,7.5399217791,4.5093306
88,200401,2004,136,41,L-21,58.66523,-170.42970,10130,1.7694219586,3.6236806765,4.6913626
88,200401,2004,136,41,L-21,58.66523,-170.42970,10130,0.0569131024,0.6394730606,4.6913626
88,200401,2004,137,41,K-21,58.34034,-170.38020,10130,0.6869744443,0.8324440403,4.8051278
88,200401,2004,138,42,J-21,58.00046,-170.33299,10130,0.5089425174,1.0683092306,4.6802928
88,200401,2004,139,42,I-21,57.67239,-170.27650,10130,8.8180387546,16.216478238,4.5632596
88,200401,2004,140,42,JI2221,57.82985,-170.61490,10130,9.0461676922,13.423452196,4.8422715
88,200401,2004,141,41,J-23,57.99360,-171.54990,10130,106.03593512,181.86122299,4.8883428
88,200401,2004,142,41,K-23,58.29788,-171.63550,10130,188.44890666,392.76213037,4.888455
88,200401,2004,143,41,L-23,58.65705,-171.71471,10130,34.768997502,119.23848271,4.872588
88,200401,2004,144,41,M-23,58.97738,-171.78720,10130,15.649740418,50.692506774,4.7738811
88,200401,2004,145,43,N-23,59.31765,-171.83771,10130,5.1265255978,10.373382432,4.8200286
88,200401,2004,145,43,N-23,59.31765,-171.83771,10130,0.46057818,1.8672088377,4.8200286
88,200401,2004,146,43,O-23,59.65676,-171.89690,10130,0.4617455874,1.7990087821,5.0027549
88,200401,2004,146,43,O-23,59.65676,-171.89690,10130,0.0403777527,0.3997797294,5.0027549
88,200401,2004,147,43,P-23,60.00215,-171.94820,10130,0.1758032603,0.4829759899,4.1409926
88,200401,2004,148,43,QP2423,60.16013,-172.29320,10130,0,0,4.7999149
88,200401,2004,149,43,QP2524,60.16771,-173.00670,10130,0.2919610922,0.6283237278,4.7746088
88,200401,2004,151,43,P-25,60.01298,-173.31230,10130,1.1249496882,4.4416534709,4.9531104
88,200401,2004,152,43,PO2524,59.83282,-172.91650,10130,6.5963361353,19.710781243,4.870431
88,200401,2004,152,43,PO2524,59.83282,-172.91650,10130,0.1394127132,0.6159619138,4.870431
88,200401,2004,153,43,O-25,59.67355,-173.23460,10130,0.9750352975,1.8994194108,4.73829
88,200401,2004,154,43,ON2524,59.50510,-172.90160,10130,0.463239529,1.7665914243,5.0945566
88,200401,2004,154,43,ON2524,59.50510,-172.90160,10130,0.070663657,0.196287936,5.0945566
88,200401,2004,155,43,N-25,59.34622,-173.12930,10130,2.0309380944,5.9794116486,4.8499755
88,200401,2004,156,41,I-23,57.67385,-171.55299,10130,87.262387057,222.83356986,4.7299875
88,200401,2004,157,41,H-23,57.34021,-171.47520,10130,35.588160567,78.034091332,4.7671472
88,200401,2004,158,61,G-23,57.00928,-171.40131,10130,35.798455985,63.239244459,2.5775134
88,200401,2004,159,61,F-23,56.68518,-171.35300,10130,22.115805606,56.90139658,5.1492585
88,200401,2004,160,61,F-25,56.67522,-172.58330,10130,8.8914319634,65.069497372,4.764137
88,200401,2004,161,61,G-25,57.00941,-172.64720,10130,16.109052573,63.179556523,4.0361157
88,200401,2004,162,61,G-26,57.00249,-173.21359,10130,14.025919792,103.99574617,4.4424894
88,200401,2004,163,61,H-26,57.32758,-173.29230,10130,19.049641459,87.895228717,4.6987761
88,200401,2004,164,61,I-26,57.64735,-173.37550,10130,15.728278067,56.172421668,4.7710245
88,200401,2004,165,61,J-26,57.97895,-173.47940,10130,20.399574855,67.786961921,4.8829449
88,200401,2004,166,61,J-25,58.00290,-172.89751,10130,6.1359776475,27.005385029,4.5176175
88,200401,2004,167,61,K-25,58.32792,-172.92130,10130,4.5105685613,22.760122493,4.9208874
88,200401,2004,168,61,K-26,58.33424,-173.55220,10130,11.037299893,30.248120765,4.5953268
88,200401,2004,169,61,K-27,58.33476,-174.30949,10130,7.598437323,14.520739911,4.889558
88,200401,2004,170,61,L-27,58.65940,-174.27490,10130,21.246139873,47.748799792,4.816875
88,200401,2004,171,61,M-27,58.97803,-174.36920,10130,15.632590219,57.387482642,5.0010906
88,200401,2004,172,62,N-27,59.31717,-174.45531,10130,5.902473555,25.326216318,4.777658
88,200401,2004,173,62,O-27,59.66041,-174.45290,10130,1.8966844293,13.510628812,4.811027
88,200401,2004,174,62,PO2726,59.83580,-174.22850,10130,13.423238612,68.123043069,4.668024
88,200401,2004,175,62,P-27,59.99419,-174.57980,10130,4.7157093919,30.989529943,4.9048824
88,200401,2004,176,43,QP2726,60.16950,-174.35060,10130,20.805992669,81.611690817,5.0115369
88,200401,2004,176,43,QP2726,60.16950,-174.35060,10130,0.0518802925,0.1995395863,5.0115369
88,200401,2004,177,62,Q-27,60.32133,-174.70830,10130,3.752435837,21.267211283,4.8901569
88,200401,2004,177,62,Q-27,60.32133,-174.70830,10130,0.1819982504,0.8179696647,4.8901569
88,200401,2004,178,43,Q-26,60.32664,-174.07910,10130,0.7657638945,2.3806131436,5.0407182
88,200401,2004,178,43,Q-26,60.32664,-174.07910,10130,0.1765621415,0.7935377145,5.0407182
88,200401,2004,179,41,R-24,60.65106,-172.72920,10130,0,0,3.0870098
88,200401,2004,180,41,R-23,60.67256,-172.13879,10130,0.1911656276,0.1855976967,5.3879979
88,200401,2004,180,41,R-23,60.67256,-172.13879,10130,3.1625847516,10.393471015,5.3879979
88,200401,2004,181,41,R-22,60.66511,-171.44870,10130,3.4314796361,10.307739217,3.007449
88,200401,2004,182,41,S-22,60.99527,-171.48090,10130,3.4413354453,10.166710067,5.2130925
88,200401,2004,183,41,S-23,61.00375,-172.14220,10130,16.572127175,79.806197642,4.8617778
88,200401,2004,184,41,S-24,60.99817,-172.80500,10130,0.2500892904,0.2119400766,4.7183148
88,200401,2004,184,41,S-24,60.99817,-172.80500,10130,4.0353390579,13.988045054,4.7183148
88,200401,2004,185,41,S-25,60.99268,-173.47710,10130,1.8177687461,3.9835762602,4.7695836
88,200401,2004,185,41,S-25,60.99268,-173.47710,10130,3.0780464777,16.982614583,4.7695836
88,200401,2004,186,82,T-25,61.32640,-173.64040,10130,3.9000477073,19.834181386,4.9409652
88,200401,2004,187,82,U-25,61.65834,-173.70270,10130,1.5130436527,16.218803611,4.685919
88,200401,2004,188,82,V-25,61.99557,-173.79250,10130,19.835664486,127.81424205,4.7021364
88,200401,2004,189,82,V-26,61.99951,-174.47810,10130,2.1840070603,18.267717047,4.926724
88,200401,2004,190,82,V-27,61.99924,-175.15910,10130,5.6723757035,31.547563891,4.8498198
88,200401,2004,191,82,V-28,61.99908,-175.80460,10130,0.4193118092,0.3882516751,5.1512978
88,200401,2004,191,82,V-28,61.99908,-175.80460,10130,8.7492514993,57.655373758,5.1512978
88,200401,2004,192,90,U-29,61.68811,-176.41670,10130,0.2184553996,0.2874413153,3.478971
88,200401,2004,192,90,U-29,61.68811,-176.41670,10130,2.4691208981,18.108802862,3.478971
88,200401,2004,193,82,U-28,61.66699,-175.80370,10130,4.0191329206,10.971770904,5.1951504
88,200401,2004,193,82,U-28,61.66699,-175.80370,10130,11.395242763,53.318956849,5.1951504
88,200401,2004,194,82,U-27,61.67119,-175.08530,10130,1.5125193472,3.5449672199,2.5388105
88,200401,2004,194,82,U-27,61.67119,-175.08530,10130,5.0102203374,27.965852512,2.5388105
88,200401,2004,195,82,U-26,61.66846,-174.45329,10130,0.0100554356,0.209488242,4.7735376
88,200401,2004,195,82,U-26,61.66846,-174.45329,10130,1.0160179738,6.4941355024,4.7735376
88,200401,2004,196,82,T-26,61.34748,-174.34500,10130,4.0991343323,23.68290354,4.5180271
88,200401,2004,197,41,S-26,61.01416,-174.19530,10130,17.91318067,49.581843477,4.5984575
88,200401,2004,197,41,S-26,61.01416,-174.19530,10130,2.5554221171,15.874888482,4.5984575
88,200401,2004,198,82,S-27,60.99887,-174.85390,10130,7.1270864772,17.790934142,5.2273815
88,200401,2004,198,82,S-27,60.99887,-174.85390,10130,9.9401583757,42.659981867,5.2273815
88,200401,2004,199,61,R-29,60.65760,-176.19110,10130,1.4073211197,4.2009585663,4.7608182
88,200401,2004,200,90,S-29,60.98345,-176.28180,10130,0.1677995424,0.9534064909,5.2443528
88,200401,2004,200,90,S-29,60.98345,-176.28180,10130,0.211656241,0.7627251927,5.2443528
88,200401,2004,201,90,S-30,61.00553,-176.92529,10130,0.7875891187,7.5729722956,4.6216992
88,200401,2004,201,90,S-30,61.00553,-176.92529,10130,0.3721574957,2.3800770072,4.6216992
88,200401,2004,202,90,S-31,61.00330,-177.60851,10130,0.0411675208,1.4408632269,4.8581988
88,200401,2004,202,90,S-31,61.00330,-177.60851,10130,0.3355152943,1.2350256231,4.8581988
88,200401,2004,203,90,T-30,61.32207,-177.01801,10130,0.3835533997,2.5428954679,4.71903
88,200401,2004,203,90,T-30,61.32207,-177.01801,10130,0.2924329788,1.6952636453,4.71903
88,200401,2004,204,90,T-29,61.34191,-176.33791,10130,0.5774949445,5.1015454459,4.9004758
88,200401,2004,204,90,T-29,61.34191,-176.33791,10130,3.501700794,28.772716315,4.9004758
88,200401,2004,205,90,T-28,61.33992,-175.74049,10130,0.5843059386,1.980698097,5.048725
88,200401,2004,205,90,T-28,61.33992,-175.74049,10130,3.8069017425,19.410841351,5.048725
88,200401,2004,206,82,T-27,61.33666,-174.98759,10130,28.640802227,50.733849695,4.5334624
88,200401,2004,206,82,T-27,61.33666,-174.98759,10130,10.268310596,51.395595561,4.5334624
88,200401,2004,207,90,S-28,60.99520,-175.49010,10130,0.1031437022,0.4209947027,4.7506536
88,200401,2004,207,90,S-28,60.99520,-175.49010,10130,0.4925638022,2.946962919,4.7506536
89,200401,2004,1,10,H-16,57.32635,-158.40840,10130,0,0,4.8397844
89,200401,2004,2,10,I-16,57.64948,-158.34570,10130,0,0,3.5664076
89,200401,2004,3,10,J-16,57.99155,-158.32651,10130,0,0,4.6549382
89,200401,2004,4,10,J-15,57.98563,-158.97189,10130,0.2085614735,0.2085614735,4.7947494
